,support,itemsets,length
3862,0.5,"['Meta-NetBIOS.Session.Service_M', 'Netflix-Web_H', 'Adobe-NetBIOS.Session.Service_M']",3
3863,0.5,"['Microsoft-Skype_Teams_H', 'GoDaddy-Web_M', 'udp/39670_H']",3
3864,0.3666666666666666,"['DHCP_H', 'SMB_H', 'Hurricane.Electric-Hurricane.Electric.Internet.Services_H']",3
3865,0.4666666666666667,"['udp/51560_M', 'IKE_H', 'tcp/5223_H']",3
3866,0.3,"['NTP_H', 'tcp/8013_M', 'tcp/8181_H']",3
3867,0.9,"['Sony-PlayStation.Network_H', 'udp/25401_M', 'Avast-Avast.Security_H']",3
3868,0.3,"['IPFS-IPFS.Gateway_H', 'Oracle-Oracle.Cloud_H', 'Apple-NTP_H']",3
3869,0.3333333333333333,"['Zoho-NetBIOS.Session.Service_L', 'BuiltIn-Meta-Whatsapp_H', 'tcp/5555_L']",3
3870,0.3333333333333333,"['udp/51560_M', 'udp/8993_M', 'Salesforce-NetBIOS.Session.Service_M']",3
3871,0.9333333333333332,"['DNS-DoH_DoT_H', 'tcp/39670_H', 'Vultr-Vultr.Cloud_H']",3
3872,0.3,"['VK-NetBIOS.Session.Service_L', 'Atlassian-Atlassian.Notification_M', 'X-WINDOWS_M']",3
3873,0.6666666666666666,"['ESET-Eset.Service_M', 'tcp/853_H', 'GlobalSign-OCSP_H']",3
3874,0.6,"['udp/5001_H', 'udp/8765_H', 'ADP-NetBIOS.Session.Service_L']",3
3875,0.4,"['udp/5001_H', 'tcp/34567_M', 'McAfee-NetBIOS.Session.Service_L']",3
3876,0.9,"['Oracle-NetBIOS.Session.Service_H', 'Yandex-NetBIOS.Session.Service_M', 'udp/39670_H']",3
3877,0.4666666666666667,"['Sony-PlayStation.Network_H', 'udp/55559_M', 'Adobe-Adobe.Experience.Cloud_H']",3
3878,0.4333333333333333,"['tcp/1_H', 'Dell-Web_M', 'tcp/5223_H']",3
3879,0.9333333333333332,"['Microsoft-NTP_H', 'Kaspersky-Web_H', 'Microsoft-Microsoft.Update_H']",3
3880,0.4,"['Quad9-Quad9.Standard.DNS_L', 'Dell-NetBIOS.Session.Service_M', 'BuiltIn-Meta-Whatsapp_H']",3
3881,0.4333333333333333,"['Microsoft-Web_H', 'tcp/4443_H', 'Ingenuity-Ingenuity.Cloud.Service_M']",3
3882,0.3,"['Cisco-DNS_H', 'TRACEROUTE_M', 'Alibaba-DingTalk_H']",3
3883,0.4,"['tcp/34567_M', 'Tencent-VooV.Meeting_H', 'Naver-Line_H']",3
3884,0.3666666666666666,"['Datadog-Datadog_H', 'Citrix-Web_H', 'tcp/1_M']",3
3885,0.3666666666666666,"['Sony-PlayStation.Network_H', 'udp/6881_M', 'udp/9803_M']",3
3886,0.9666666666666668,"['Baidu-ICMP_H', 'GlobalSign-OCSP_H', 'Valve-Steam_H']",3
3887,0.5,"['Intuit-Web_M', 'DNS-DoH_DoT_H', 'SNMP_H']",3
3888,0.9,"['AnyDesk-AnyDesk_H', 'Edgio-CDN_M', 'LinkedIn-Web_H']",3
3889,0.5666666666666667,"['Cisco-Webex_H', 'NewRelic-Web_H', 'udp/9803_M']",3
3890,0.8,"['Microsoft-NTP_H', 'EGI-EGI.Hosting.Service_M', 'INAP-INAP_H']",3
3891,0.3333333333333333,"['tcp/4433_L', 'Apple-NetBIOS.Session.Service_H', 'Rackspace-CDN_H']",3
3892,0.6333333333333333,"['tcp/8081_H', 'DNS-DoH_DoT_H', 'EGI-EGI.Hosting.Service_M']",3
3893,0.3,"['udp/5228_M', 'CDN77-CDN_H', 'Malicious-Malicious.Server_M']",3
3894,0.4666666666666667,"['Cato-Cato.Cloud_L', 'tcp/39670_H', 'Dropbox-Web_H']",3
3895,0.3,"['TrendMicro-Web_M', 'Vultr-Vultr.Cloud_H', 'DigitalOcean-DigitalOcean.Platform_H']",3
3896,0.4,"['Malicious-Malicious.Server_M', 'Yandex-NetBIOS.Session.Service_M', 'udp/8993_M']",3
3897,0.4,"['Zscaler-Zscaler.Cloud_M', 'SMB_H', 'Sony-PlayStation.Network_H']",3
3898,0.3,"['tcp/4433_L', 'Oracle-Oracle.Cloud_H', 'Yandex-NetBIOS.Session.Service_M']",3
3899,0.3,"['tcp/9001_L', 'Google-DNS_H', 'CDN77-CDN_H']",3
3900,0.3,"['HTTP_H', 'Twitter-ICMP_H', 'Zoom.us-Zoom.Meeting_H']",3
3901,0.9666666666666668,"['DNS-DoH_DoT_H', 'BuiltIn-Meta-Whatsapp_H', 'Apple-NTP_H']",3
3902,0.3,"['TELNET_M', 'Meta-Whatsapp_H', 'Performive-Performive.Cloud_M']",3
3903,0.3666666666666666,"['Baidu-Web_H', 'Microsoft-Azure_M', 'Yahoo-Inbound_Email_H']",3
3904,0.6333333333333333,"['DHCP_H', 'Dell-Web_M', 'tcp/83_H']",3
3905,0.9333333333333332,"['Microsoft-Skype_Teams_H', 'DNS-DoH_DoT_H', 'SMB_H']",3
3906,0.4666666666666667,"['Microsoft-Skype_Teams_H', 'udp/62312_M', 'Oracle-Oracle.Cloud_H']",3
3907,0.4333333333333333,"['Cisco-Web_H', 'tcp/34567_M', 'tcp/51413_M']",3
3908,0.6333333333333333,"['udp/49304_H', 'Microsoft-Office365_H', 'tcp/39670_H']",3
3909,0.7666666666666667,"['udp/50084_H', 'Ingenuity-Ingenuity.Cloud.Service_M', 'Microsoft-Microsoft.Update_H']",3
3910,0.5666666666666667,"['tcp/8081_H', 'GCore.Labs-CDN_H', 'tcp/8728_M']",3
3911,0.4666666666666667,"['Microsoft-Azure_L', 'Tencent-NetBIOS.Session.Service_H', 'Sony-PlayStation.Network_H']",3
3912,0.3666666666666666,"['Apple-Inbound_Email_H', 'LinkedIn-NetBIOS.Session.Service_L', 'Sony-PlayStation.Network_H']",3
3913,0.3,"['tcp/12885_M', 'ntp.org-NTP_H', 'Tencent-VooV.Meeting_H']",3
3914,0.4666666666666667,"['SMB_H', 'tcp/8728_M', 'tcp/51413_M']",3
3915,0.3666666666666666,"['tcp/554_L', 'Alibaba-NetBIOS.Session.Service_H', 'Akamai-Linode.Cloud_H']",3
3916,0.5,"['Datadog-Datadog_H', 'udp/5228_M', 'SNMP_H']",3
3917,0.3,"['tcp/43133_M', 'udp/6002_H', 'Intuit-Web_H']",3
3918,0.4,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_H', 'OVHcloud-OVHcloud_H', 'Avast-Avast.Security_H']",3
3919,0.4,"['Baidu-DNS_H', 'udp/6969_M', 'Valve-Steam_H']",3
3920,0.4,"['TRACEROUTE_M', 'LinkedIn-Web_H', 'tcp/39670_H']",3
3921,0.3333333333333333,"['Bunny.net-CDN_H', 'Cloudflare-NTP_H', 'Salesforce-NetBIOS.Session.Service_M']",3
3922,0.3333333333333333,"['udp/50002_L', 'GCore.Labs-CDN_H', 'tcp/8080_H']",3
3923,0.6,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_M', 'Apple-APNs_H', 'Microsoft-Outlook_H']",3
3924,0.3,"['NIST-ITS_H', 'tcp/8886_H', 'Zoho-Site24x7.Monitor_H']",3
3925,0.4666666666666667,"['Microsoft-ICMP_H', 'GlobalSign-OCSP_H', 'tcp/51413_M']",3
3926,0.3,"['VK-NetBIOS.Session.Service_L', 'ServiceNow-NetBIOS.Session.Service_M', 'tcp/5555_L']",3
3927,0.4333333333333333,"['tcp/5443_H', 'OVHcloud-OVHcloud_H', 'udp/138_M']",3
3928,0.4,"['Apple-Other_H', 'udp/51560_M', 'Ingenuity-Ingenuity.Cloud.Service_M']",3
3929,0.6333333333333333,"['DigiCert-OCSP_H', 'Imperva-Imperva.Cloud.WAF_M', 'Naver-Line_H']",3
3930,0.6333333333333333,"['Apple-Other_H', 'udp/49304_H', 'Apple-NTP_H']",3
3931,0.3,"['FTP_L', 'HTTP_H', 'Akamai-CDN_H']",3
3932,0.5,"['tcp/43133_M', 'Sectigo-Sectigo_M', 'udp/39670_H']",3
3933,0.4666666666666667,"['Adobe-Web_H', 'MEGA-MEGA.Cloud_H', 'tcp/2345_H']",3
3934,0.4,"['Apple-Web_H', 'tcp/8181_H', 'Fortinet-NetBIOS.Session.Service_L']",3
3935,1.0,"['Microsoft-NetBIOS.Session.Service_H', 'LinkedIn-Web_H', 'BuiltIn-Meta-Whatsapp_H']",3
3936,0.3666666666666666,"['udp/6889_L', 'Dell-NetBIOS.Session.Service_M', 'Naver-Line_H']",3
3937,0.9666666666666668,"['Microsoft-Skype_Teams_H', 'DNS-DoH_DoT_H', 'Baidu-ICMP_H']",3
3938,0.4666666666666667,"['TELNET_M', 'Google-DNS_H', 'Adobe-NetBIOS.Session.Service_M']",3
3939,0.4666666666666667,"['Microsoft-Azure_L', 'IKE_H', 'Sony-PlayStation.Network_H']",3
3940,0.3333333333333333,"['tcp/5443_H', 'Dell-NetBIOS.Session.Service_M', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",3
3941,0.3,"['Dropbox-NetBIOS.Session.Service_L', 'udp/50002_L', 'udp/50001_L']",3
3942,0.3333333333333333,"['KERBEROS_L', 'Tencent-NetBIOS.Session.Service_H', 'Yandex-NetBIOS.Session.Service_M']",3
3943,0.9333333333333332,"['Apple-Web_H', 'Vultr-Vultr.Cloud_H', 'tcp/2345_H']",3
3944,0.4333333333333333,"['tcp/1688_H', 'udp/51560_M', 'tcp/8181_H']",3
3945,0.3333333333333333,"['HTTP_H', 'Blockchain-Crypto.Mining.Pool_H', 'udp/5683_L']",3
3946,0.5333333333333333,"['RSH_L', 'Cloudflare-CDN_H', 'NewRelic-Web_H']",3
3947,0.8333333333333334,"['Microsoft-WNS_M', 'NewRelic-Web_H', 'Microsoft-Microsoft.Update_H']",3
3948,0.4333333333333333,"['tcp/8088_L', 'PING_H', 'tcp/8886_H']",3
3949,0.3333333333333333,"['HTTP_H', 'tcp/5443_H', 'udp/8993_M']",3
3950,0.8,"['ServiceNow-NetBIOS.Session.Service_M', 'tcp/8728_M', 'Yandex-NetBIOS.Session.Service_M']",3
3951,0.3,"['Meta-Whatsapp_H', 'GCore.Labs-CDN_M', 'DNS_H']",3
3952,0.3,"['tcp/12885_M', 'SNMP_H', 'Tencent-Web_H']",3
3953,0.4333333333333333,"['Baidu-ICMP_H', 'Apple-APNs_H', 'HP-Web_M']",3
3954,0.3,"['Apple-Other_H', 'tcp/58625_M', 'udp/80_M']",3
3955,0.3666666666666666,"['Bunny.net-CDN_M', 'Meta-Whatsapp_H', 'tcp/1900_H']",3
3956,0.5,"['Oracle-NetBIOS.Session.Service_H', 'Zendesk-Zendesk.Suite_M', 'DNS_H']",3
3957,0.3,"['SSL_H', 'udp/58625_L', 'tcp/8886_H']",3
3958,0.4666666666666667,"['DNS_H', 'Cato-Cato.Cloud_L', 'Akamai-CDN_H']",3
3959,0.3666666666666666,"['Apple-Web_H', 'tcp/853_H', 'OVHcloud-OVH.Telecom_L']",3
3960,0.3,"['tcp/14433_H', 'Kaspersky-Web_H', 'tcp/5223_H']",3
3961,0.5,"['Edgio-CDN_M', 'tcp/1_H', 'udp/8993_M']",3
3962,0.4666666666666667,"['Baidu-Web_H', 'Hosting-Bulletproof.Hosting_H', 'Microsoft-Azure_L']",3
3963,0.6666666666666666,"['Microsoft-NetBIOS.Session.Service_H', 'Akamai-Linode.Cloud_H', 'Adobe-NetBIOS.Session.Service_M']",3
3964,0.3333333333333333,"['NIST-ITS_H', 'Google-ICMP_H', 'tcp/25565_L']",3
3965,0.3,"['Apple-NetBIOS.Session.Service_H', 'StackPath-CDN_L', 'udp/53698_H']",3
3966,0.3,"['Cisco-NetBIOS.Session.Service_M', 'udp/12885_L', 'udp/8765_H']",3
3967,0.4333333333333333,"['SAP-HANA_L', 'Baidu-Web_H', 'ByteDance-Lark_H']",3
3968,0.7,"['DigiCert-OCSP_H', 'Apple-NTP_H', 'Yahoo-Inbound_Email_H']",3
3969,0.4,"['ColoCrossing-ColoCrossing.Hosting.Service_H', 'Atlassian-Atlassian.Notification_M', 'Oracle-NetBIOS.Session.Service_H']",3
3970,0.3666666666666666,"['Bunny.net-CDN_M', 'tcp/1900_H', 'NewRelic-Web_H']",3
3971,0.5333333333333333,"['ByteDance-Lark_H', 'Baidu-Web_H', 'Dell-Web_M']",3
3972,0.4,"['Baidu-Web_H', 'Zscaler-Zscaler.Cloud_H', 'Yahoo-Inbound_Email_H']",3
3973,0.3666666666666666,"['SSL_H', 'Dell-NetBIOS.Session.Service_M', 'HP-Web_M']",3
3974,0.4666666666666667,"['Microsoft-Web_H', 'tcp/4443_H', 'Alibaba-Alibaba.Cloud_H']",3
3975,0.3,"['Adobe-Web_H', 'Yandex-Web_H', 'OVHcloud-OVH.Telecom_L']",3
3976,0.8333333333333334,"['SSL_H', 'Apple-Inbound_Email_H', 'udp/50084_H']",3
3977,0.5333333333333333,"['Pinterest-Web_H', 'Sophos-Web_M', 'Microsoft-Microsoft.Update_H']",3
3978,0.3,"['MMS_H', 'tcp/4433_L', 'tcp/2345_H']",3
3979,0.9666666666666668,"['Apple-Other_H', 'tcp/8888_H', 'Apple-APNs_H']",3
3980,0.9,"['Tencent-Other_H', 'CDN77-CDN_H', 'Yandex-Web_H']",3
3981,0.3666666666666666,"['Cisco-NetBIOS.Session.Service_M', 'Nutanix-Nutanix.Cloud_M', 'BuiltIn-Meta-Whatsapp_H']",3
3982,0.4,"['udp/50084_H', 'tcp/21909_M', 'udp/138_M']",3
3983,0.4333333333333333,"['Dropbox-NetBIOS.Session.Service_L', 'Edgio-CDN_M', 'Dell-NetBIOS.Session.Service_M']",3
3984,0.3666666666666666,"['udp/51896_H', 'LinkedIn-Web_H', 'tcp/2345_H']",3
3985,0.8666666666666667,"['Edgio-CDN_M', 'tcp/1688_H', 'Microsoft-Outlook_H']",3
3986,0.3,"['NTP_H', 'udp/58625_L', 'tcp/51400_M']",3
3987,0.3,"['udp/137_H', 'tcp/6447_M', 'tcp/30192_H']",3
3988,0.3333333333333333,"['Microsoft-WNS_M', 'tcp/5443_H', 'Vultr-Vultr.Cloud_H']",3
3989,0.4,"['Blockchain-Crypto.Mining.Pool_H', 'PING_H', 'ByteDance-Lark_H']",3
3990,0.3666666666666666,"['Blockchain-Crypto.Mining.Pool_H', 'PING_H', 'Imperva-Imperva.Cloud.WAF_M']",3
3991,0.3,"['DNS-Root.Name.Servers_H', 'MEGA-MEGA.Cloud_H', 'mail.ru-NetBIOS.Session.Service_L']",3
3992,0.4666666666666667,"['tcp/1688_H', 'udp/443_H', 'udp/51560_M']",3
3993,0.9333333333333332,"['Alibaba-NetBIOS.Session.Service_H', 'BuiltIn-Meta-Whatsapp_H', 'tcp/2345_H']",3
3994,0.3,"['udp/51033_L', 'udp/8765_H', 'LinkedIn-Web_H']",3
3995,0.9333333333333332,"['tcp/8080_H', 'tcp/34567_M', 'Hetzner-Hetzner.Hosting.Service_H']",3
3996,0.3,"['tcp/12885_M', 'tcp/39670_H', 'Valve-Steam_H']",3
3997,0.8333333333333334,"['DigiCert-OCSP_H', 'Tencent-NetBIOS.Session.Service_H', 'X-WINDOWS_M']",3
3998,0.4,"['udp/51896_H', 'Hosting-Bulletproof.Hosting_H', 'Apple-APNs_H']",3
3999,0.3666666666666666,"['tcp/8181_H', 'udp/6969_M', 'tcp/5223_H']",3
4000,0.3333333333333333,"['Sectigo-Sectigo_M', 'tcp/39670_H', 'Atlassian-Atlassian.Notification_L']",3
4001,0.3666666666666666,"['Microsoft-Web_H', 'M247-M247.Hosting.Service_H', 'udp/39414_L']",3
4002,0.3,"['Intuit-Web_M', 'Baidu-ICMP_H', 'tcp/5443_H']",3
4003,0.4333333333333333,"['SIP_L', 'tcp/1688_H', 'udp/443_H']",3
4004,0.5,"['Baidu-ICMP_H', 'Ingenuity-Ingenuity.Cloud.Service_M', 'ADP-NetBIOS.Session.Service_L']",3
4005,0.3333333333333333,"['Shopify-Shopify_M', 'tcp/30192_H', 'Google-ICMP_H']",3
4006,0.3666666666666666,"['SSL_H', 'Vultr-Vultr.Cloud_H', 'Zoom.us-Zoom.Meeting_M']",3
4007,0.4,"['Oracle-Oracle.Cloud_H', 'Hurricane.Electric-Hurricane.Electric.Internet.Services_H', 'Tencent-Other_H']",3
4008,0.4,"['Tencent-NetBIOS.Session.Service_H', 'Cloudflare-DNS_H', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",3
4009,0.4333333333333333,"['PING_H', 'INAP-INAP_H', 'Atlassian-Atlassian.Notification_L']",3
4010,0.4,"['Datadog-Datadog_H', 'udp/49304_H', 'udp/64673_H']",3
4011,0.3,"['Oracle-Oracle.Cloud_H', 'HTTPS_H', 'tcp/51033_M']",3
4012,0.5333333333333333,"['Zoho-NetBIOS.Session.Service_L', 'Dropbox-Web_H', 'Sony-PlayStation.Network_H']",3
4013,0.8666666666666667,"['tcp/5000_H', 'udp/443_H', 'Edgio-CDN_M']",3
4014,0.3,"['FTP_L', 'DNS-DoH_DoT_H', 'Apple-NetBIOS.Session.Service_H']",3
4015,0.3666666666666666,"['GoDaddy-Web_M', 'Sophos-Web_M', 'Microsoft-Microsoft.Update_H']",3
4016,0.3,"['Zoho-NetBIOS.Session.Service_L', 'udp/6889_L', 'udp/53698_H']",3
4017,0.9333333333333332,"['Oracle-NetBIOS.Session.Service_H', 'tcp/5000_H', 'Dell-NetBIOS.Session.Service_M']",3
4018,0.5,"['Cloudflare-CDN_H', 'Rackspace-CDN_H', 'Tencent-VooV.Meeting_H']",3
4019,0.3,"['udp/137_H', 'BuiltIn-Meta-Whatsapp_H', 'tcp/46803_M']",3
4020,0.4333333333333333,"['DNS-Root.Name.Servers_H', 'Cloudflare-DNS_H', 'Rackspace-CDN_H']",3
4021,0.4333333333333333,"['Zendesk-NetBIOS.Session.Service_L', 'Tencent-NetBIOS.Session.Service_H', 'Akamai-Linode.Cloud_H']",3
4022,0.6666666666666666,"['udp/39670_H', 'BuiltIn-Meta-Whatsapp_H', 'Amazon-Web_M']",3
4023,0.3,"['udp/8765_H', 'udp/12885_L', 'Rackspace-CDN_H']",3
4024,0.5,"['eBay-NetBIOS.Session.Service_L', 'Akamai-Linode.Cloud_H', 'Avast-Avast.Security_H']",3
4025,0.8333333333333334,"['McAfee-Web_H', 'tcp/1688_H', 'IKE_H']",3
4026,0.8,"['Google-ICMP_H', 'Netflix-Web_H', 'Tencent-Web_H']",3
4027,0.3666666666666666,"['Microsoft-Skype_Teams_H', 'udp/50084_H', 'TRACEROUTE_M']",3
4028,0.4,"['Oracle-NetBIOS.Session.Service_H', 'Zscaler-Zscaler.Cloud_M', 'LinkedIn-Web_H']",3
4029,0.4666666666666667,"['Microsoft-WNS_M', 'Sectigo-Sectigo_M', 'Apple-APNs_H']",3
4030,0.5,"['udp/6881_M', 'Vultr-Vultr.Cloud_H', 'tcp/83_H']",3
4031,0.3333333333333333,"['Datadog-Datadog_H', 'Twitter-ICMP_H', 'Naver-Line_H']",3
4032,0.9666666666666668,"['Meta-Whatsapp_H', 'Baidu-DNS_H', 'tcp/5223_H']",3
4033,0.3,"['Netflix-NetBIOS.Session.Service_L', 'Cisco-Web_H', 'CDN77-CDN_H']",3
4034,0.4666666666666667,"['udp/6881_H', 'INAP-INAP_H', 'BuiltIn-Meta-Whatsapp_H']",3
4035,0.5,"['RSH_L', 'NIST-ITS_H', 'Yandex-NetBIOS.Session.Service_M']",3
4036,0.3333333333333333,"['Cloudflare-Web_H', 'RDP_L', 'Microsoft-Skype_Teams_H']",3
4037,0.9666666666666668,"['INAP-INAP_H', 'Baidu-DNS_H', 'Microsoft-Microsoft.Update_H']",3
4038,0.3,"['tcp/8013_M', 'Hosting-Bulletproof.Hosting_H', 'udp/39670_H']",3
4039,0.4333333333333333,"['tcp/4444_H', 'tcp/8886_H', 'tcp/2345_H']",3
4040,0.3666666666666666,"['Citrix-Web_H', 'OVHcloud-OVH.Telecom_L', 'Apple-NTP_H']",3
4041,1.0,"['NIST-ITS_H', 'tcp/39670_H', 'Cloudflare-NTP_H']",3
4042,0.7333333333333333,"['Yandex-Web_H', 'EGI-EGI.Hosting.Service_M', 'tcp/8181_H']",3
4043,0.3333333333333333,"['tcp/4433_L', 'tcp/1900_H', 'Microsoft-Office365_H']",3
4044,0.3,"['tcp/8081_H', 'udp/51400_L', 'Netflix-Web_H']",3
4045,0.4666666666666667,"['Baidu-Web_H', 'tcp/5443_H', 'Baidu-DNS_H']",3
4046,1.0,"['HTTPS_H', 'Tencent-NetBIOS.Session.Service_H', 'Avast-Avast.Security_H']",3
4047,0.4666666666666667,"['MMS_H', 'Zoho-Web_M', 'Pinterest-Web_H']",3
4048,0.9,"['NewRelic-Web_H', 'Yandex-NetBIOS.Session.Service_M', 'Apple-NTP_H']",3
4049,0.4333333333333333,"['Edgio-CDN_M', 'MEGA-MEGA.Cloud_H', 'Sony-PlayStation.Network_H']",3
4050,0.4333333333333333,"['Adobe-Web_H', 'DHCP_H', 'SIP_L']",3
4051,0.3,"['Apple-Web_H', 'udp/55901_H', 'Tencent-NetBIOS.Session.Service_H']",3
4052,0.3,"['udp/58899_L', 'udp/25401_M', 'Alibaba-Other_M']",3
4053,0.4666666666666667,"['Alibaba-NetBIOS.Session.Service_H', 'udp/138_M', 'tcp/4444_H']",3
4054,0.9666666666666668,"['Apple-Inbound_Email_H', 'INAP-INAP_H', 'Microsoft-Microsoft.Update_H']",3
4055,0.3666666666666666,"['Apple-NetBIOS.Session.Service_H', 'Twitter-ICMP_H', 'udp/53698_H']",3
4056,0.3666666666666666,"['MMS_H', 'udp/8765_H', 'udp/21909_M']",3
4057,0.3666666666666666,"['Cisco-Webex_H', 'IKE_H', 'Fortinet-NetBIOS.Session.Service_L']",3
4058,0.3666666666666666,"['Oracle-NetBIOS.Session.Service_H', 'Zscaler-Zscaler.Cloud_M', 'Microsoft-WNS_M']",3
4059,0.5333333333333333,"['Cisco-Webex_H', 'tcp/1_H', 'Vultr-Vultr.Cloud_H']",3
4060,0.8666666666666667,"['DNS_H', 'Ingenuity-Ingenuity.Cloud.Service_M', 'Avast-Avast.Security_H']",3
4061,0.3,"['udp/59544_M', 'Oracle-Oracle.Cloud_H', 'udp/443_H']",3
4062,0.3,"['AnyDesk-AnyDesk_H', 'mail.ru-Web_L', 'SNMP_H']",3
4063,0.9333333333333332,"['udp/8765_H', 'HTTPS_H', 'tcp/8728_M']",3
4064,0.3333333333333333,"['RDP_L', 'Rackspace-CDN_H', 'Avast-Avast.Security_H']",3
4065,0.5,"['udp/52148_M', 'DNS-DoH_DoT_H', 'tcp/5223_H']",3
4066,0.4333333333333333,"['Cisco-Web_H', 'Sectigo-Sectigo_M', 'OVHcloud-OVHcloud_H']",3
4067,0.4,"['Cloudflare-Web_H', 'Nutanix-Nutanix.Cloud_M', 'EGI-EGI.Hosting.Service_M']",3
4068,0.5,"['SSL_H', 'GoDaddy-Web_M', 'udp/6002_H']",3
4069,0.3333333333333333,"['tcp/30192_H', 'Sony-PlayStation.Network_H', 'Kaspersky-Other_M']",3
4070,0.4666666666666667,"['Xero-Web_M', 'Microsoft-NTP_H', 'Hosting-Bulletproof.Hosting_H']",3
4071,0.9666666666666668,"['NIST-ITS_H', 'Vultr-Vultr.Cloud_H', 'tcp/8080_H']",3
4072,0.9666666666666668,"['Datadog-Datadog_H', 'Apple-APNs_H', 'tcp/8080_H']",3
4073,1.0,"['Apple-Web_H', 'DNS_H', 'BuiltIn-Meta-Whatsapp_H']",3
4074,0.3666666666666666,"['tcp/6881_M', 'Akamai-Linode.Cloud_H', 'Apple-Inbound_Email_H']",3
4075,0.3666666666666666,"['VK-NetBIOS.Session.Service_L', 'Bunny.net-CDN_H', 'Cloudflare-NTP_H']",3
4076,0.5,"['Apple-NetBIOS.Session.Service_H', 'Tencent-NetBIOS.Session.Service_H', 'tcp/51413_M']",3
4077,0.3,"['Cloudflare-ICMP_L', 'Dell-NetBIOS.Session.Service_M', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",3
4078,0.4,"['MMS_H', 'Hurricane.Electric-Hurricane.Electric.Internet.Services_H', 'Microsoft-Skype_Teams_H']",3
4079,0.3,"['Adobe-Web_H', 'IPFS-IPFS.Gateway_H', 'Akamai-CDN_H']",3
4080,0.3,"['Cisco-NetBIOS.Session.Service_M', 'SIP_L', 'Microsoft-Microsoft.Update_H']",3
4081,0.3,"['Oracle-Oracle.Cloud_H', 'Tencent-Web_H', 'udp/48252_L']",3
4082,0.4,"['udp/51560_M', 'tcp/8181_H', 'udp/6002_H']",3
4083,0.3333333333333333,"['tcp/30192_H', 'OVHcloud-OVH.Telecom_M', 'Sophos-Web_M']",3
4084,0.4333333333333333,"['udp/137_H', 'udp/8765_H', 'GTHost-Dedicated.Instant.Servers_M']",3
4085,0.7333333333333333,"['tcp/43133_M', 'Salesforce-Web_M', 'Tencent-Web_H']",3
4086,0.4666666666666667,"['Cato-Cato.Cloud_L', 'Google-ICMP_H', 'Dell-NetBIOS.Session.Service_M']",3
4087,0.4,"['NTP_H', 'AnyDesk-AnyDesk_H', 'udp/5683_L']",3
4088,0.3,"['udp/5001_H', 'tcp/1688_H', 'udp/51400_L']",3
4089,0.3,"['tcp/8443_L', 'tcp/39670_H', 'Cloudflare-NTP_H']",3
4090,0.5,"['Microsoft-WNS_M', 'SMB_H', 'mail.ru-NetBIOS.Session.Service_L']",3
4091,0.8,"['INAP-INAP_H', 'EGI-EGI.Hosting.Service_M', 'ntp.org-NTP_H']",3
4092,0.7666666666666667,"['tcp/43133_M', 'DNS-DoH_DoT_H', 'udp/8993_M']",3
4093,0.3,"['TrendMicro-Web_M', 'IKE_H', 'tcp/5223_H']",3
4094,0.3333333333333333,"['Yahoo-NTP_H', 'Meta-NetBIOS.Session.Service_M', 'SMB_H']",3
4095,0.4,"['DNS-Root.Name.Servers_H', 'Netflix-NetBIOS.Session.Service_M', 'Adobe-NetBIOS.Session.Service_M']",3
4096,0.3333333333333333,"['Apple-NetBIOS.Session.Service_H', 'Netflix-NetBIOS.Session.Service_M', 'Twitter-NetBIOS.Session.Service_L']",3
4097,0.5,"['tcp/43133_M', 'Cisco-NetBIOS.Session.Service_M', 'Imperva-Imperva.Cloud.WAF_M']",3
4098,0.3666666666666666,"['TELNET_M', 'udp/50002_L', 'Akamai-CDN_H']",3
4099,0.4333333333333333,"['Microsoft-Web_H', 'Sony-PlayStation.Network_H', 'HP-Web_M']",3
4100,0.9333333333333332,"['tcp/34567_M', 'HTTPS_H', 'Akamai-CDN_H']",3
4101,0.6333333333333333,"['MMS_H', 'Cloudflare-CDN_H', 'udp/49304_H']",3
4102,0.3,"['IKE_H', 'tcp/4460_H', 'MEGA-MEGA.Cloud_H']",3
4103,0.3,"['Microsoft-Skype_Teams_H', 'Vultr-Vultr.Cloud_H', 'HP-Web_H']",3
4104,0.3333333333333333,"['Netflix-NetBIOS.Session.Service_L', 'Apple-Other_H', 'Baidu-DNS_H']",3
4105,0.7666666666666667,"['tcp/853_H', 'Microsoft-Office365.Published_H', 'SSH_M']",3
4106,0.3666666666666666,"['Apple-Other_H', 'Yandex-Web_H', 'Intuit-Web_H']",3
4107,0.4,"['Spotify-Spotify_M', 'Google-DNS_H', 'tcp/8888_H']",3
4108,0.3,"['Microsoft-Skype_Teams_H', 'Datadog-Datadog_H', 'IPFS-IPFS.Gateway_H']",3
4109,0.9333333333333332,"['udp/5001_H', 'HTTP_H', 'udp/53698_H']",3
4110,0.3,"['Apple-Other_H', 'FTP_L', 'Alibaba-Other_M']",3
4111,0.4666666666666667,"['Apple-Other_H', 'Baidu-Web_H', 'tcp/21909_M']",3
4112,0.4666666666666667,"['tcp/8181_H', 'Twitter-NetBIOS.Session.Service_L', 'Alibaba-Other_M']",3
